CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
246,31300,31300,"Lumberton, NC","Lumberton, NC Micro Area",M2,2,G3110,2457924449,5110085,+34.6392096,-079.1008811
450,20500,20500,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area",M1,1,G3110,4553919062,142312593,+35.9955360,-079.0969897
246,22180,22180,"Fayetteville, NC","Fayetteville, NC Metro Area",M1,1,G3110,2701923062,19282163,+35.0379563,-078.9822092
277,25500,25500,"Harrisonburg, VA","Harrisonburg, VA Metro Area",M1,1,G3110,2244174568,11270557,+38.5075848,-078.8853213
450,20380,20380,"Dunn, NC","Dunn, NC Micro Area",M2,2,G3110,1540982455,16387527,+35.3686348,-078.8716104
524,20180,20180,"DuBois, PA","DuBois, PA Micro Area",M2,2,G3110,2964817439,23932649,+41.0002489,-078.4737490
450,25780,25780,"Henderson, NC","Henderson, NC Micro Area",M2,2,G3110,656633631,42196853,+36.3654806,-078.4054343
,24140,24140,"Goldsboro, NC","Goldsboro, NC Metro Area",M1,1,G3110,1432263112,9863348,+35.3541896,-078.0086695
,26500,26500,"Huntingdon, PA","Huntingdon, PA Micro Area",M2,2,G3110,2265337402,37851955,+40.4223108,-077.9685953
548,25180,25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV Metro Area",M1,1,G3110,2017453322,25788393,+39.5421519,-077.8997669
558,30820,30820,"Lock Haven, PA","Lock Haven, PA Micro Area",M2,2,G3110,2299868232,23178794,+41.2453009,-077.6491409
274,24780,24780,"Greenville, NC","Greenville, NC Metro Area",M1,1,G3110,1687873422,8114836,+35.5929650,-077.3731380
276,23900,23900,"Gettysburg, PA","Gettysburg, PA Metro Area",M1,1,G3110,1343400048,7883930,+39.8694707,-077.2177296
276,25420,25420,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA Metro Area",M1,1,G3110,4200960995,108892326,+40.3359242,-077.0504748
236,21300,21300,"Elmira, NY","Elmira, NY Metro Area",M1,1,G3110,1055038636,8874334,+42.1552802,-076.7471789
404,33980,33980,"Morehead City, NC","Morehead City, NC Micro Area",M2,2,G3110,1311157125,2160964137,+34.8583130,-076.5269665
545,21020,21020,"Elizabeth City, NC","Elizabeth City, NC Micro Area",M2,2,G3110,1850914333,554192255,+36.2651840,-076.2606959
548,20660,20660,"Easton, MD","Easton, MD Micro Area",M2,2,G3110,695511462,539408789,+38.7483519,-076.1784798
428,20100,20100,"Dover, DE","Dover, DE Metro Area",M1,1,G3110,1518565081,549102079,+39.0970884,-075.5029819
408,10900,10900,"Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,1,G3110,3763879943,58581593,+40.7893392,-075.3981580
408,20700,20700,"East Stroudsburg, PA","East Stroudsburg, PA Metro Area",M1,1,G3110,1575560089,23131029,+41.0562401,-075.3290651
104,11220,11220,"Amsterdam, NY","Amsterdam, NY Micro Area",M2,2,G3110,1044067737,18598434,+42.9008912,-074.4353575
104,24100,24100,"Gloversville, NY","Gloversville, NY Micro Area",M2,2,G3110,1283235709,96916405,+43.1156093,-074.4236782
,31660,31660,"Malone, NY","Malone, NY Micro Area",M2,2,G3110,4219273083,177028893,+44.5943758,-074.3106700
104,10580,10580,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY Metro Area",M1,1,G3110,7282106737,172589034,+42.7879202,-073.9423479
104,24020,24020,"Glens Falls, NY","Glens Falls, NY Metro Area",M1,1,G3110,4398123501,205555420,+43.4404503,-073.6367573
104,26460,26460,"Hudson, NY","Hudson, NY Micro Area",M2,2,G3110,1643936648,35063635,+42.2477288,-073.6268057
521,24640,24640,"Greenfield Town, MA","Greenfield Town, MA Micro Area",M2,2,G3110,1811271672,65368074,+42.5845038,-072.5917921
278,25540,25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT Metro Area",M1,1,G3110,3923052184,238346847,+41.7186010,-072.5739417
148,31700,31700,"Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",M1,1,G3110,2269346872,41478107,+42.9116429,-071.7231012
,10380,10380,"Aguadilla-Isabela, PR","Aguadilla-Isabela, PR Metro Area",M1,1,G3110,1222489495,358947554,+18.3569648,-067.0078951
434,10260,10260,"Adjuntas, PR","Adjuntas, PR Micro Area",M2,2,G3110,172725733,1051790,+18.1815604,-066.7581473
490,25020,25020,"Guayama, PR","Guayama, PR Metro Area",M1,1,G3110,328148354,235862236,+17.9814477,-066.0699879
,15220,15220,"Brownwood, TX","Brownwood, TX Micro Area",M2,2,G3110,2446081829,32417771,+31.7641026,-098.9984697
,26700,26700,"Huron, SD","Huron, SD Micro Area",M2,2,G3110,3260033444,15817538,+44.4182649,-098.2794224
204,28780,28780,"Kingsville, TX","Kingsville, TX Micro Area",M2,2,G3110,6060003316,1803169781,+27.1139432,-097.5685077
,15780,15780,"Camden, AR","Camden, AR Micro Area",M2,2,G3110,3525859581,27976575,+33.5675198,-092.7082209
185,26940,26940,"Indianola, MS","Indianola, MS Micro Area",M2,2,G3110,1807175369,23758961,+33.6055289,-090.5950901
,18880,18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL Metro Area",M1,1,G3110,5097057920,916046870,+30.6410974,-086.3676916
294,18020,18020,"Columbus, IN","Columbus, IN Metro Area",M1,1,G3110,1053850604,6814131,+39.2058430,-085.8979988
122,16340,16340,"Cedartown, GA","Cedartown, GA Micro Area",M2,2,G3110,803772833,4667496,+33.9960153,-085.1883384
,13720,13720,"Big Stone Gap, VA","Big Stone Gap, VA Micro Area",M2,2,G3110,1919744225,13440081,+37.0252956,-082.5099432
,12260,12260,"Augusta-Richmond County, GA-SC","Augusta-Richmond County, GA-SC Metro Area",M1,1,G3110,9015004609,262744093,+33.4603713,-081.9828327
,27700,27700,"Jesup, GA","Jesup, GA Micro Area",M2,2,G3110,1662237980,18136147,+31.5478449,-081.9123763
162,15980,15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area",M1,1,G3110,2031443679,1108606586,+26.5516337,-081.8925086
184,15940,15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area",M1,1,G3110,2512120672,24803490,+40.7110722,-081.2614743
192,17900,17900,"Columbia, SC","Columbia, SC Metro Area",M1,1,G3110,9590686398,339384218,+34.0841750,-081.0405973
548,16540,16540,"Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",M1,1,G3110,2000052119,1544300,+39.9266851,-077.7244974
,13780,13780,"Binghamton, NY","Binghamton, NY Metro Area",M1,1,G3110,3171116711,36308390,+42.1639276,-076.0229431
408,28740,28740,"Kingston, NY","Kingston, NY Metro Area",M1,1,G3110,2911755155,94599666,+41.9472156,-074.2654583
,28180,28180,"Kapaa, HI","Kapaa, HI Micro Area",M2,2,G3110,1605560469,1674243566,+22.0120383,-159.7059653
,27980,27980,"Kahului-Wailuku-Lahaina, HI","Kahului-Wailuku-Lahaina, HI Metro Area",M1,1,G3110,3039416740,3309063132,+20.8559308,-156.6015502
,27940,27940,"Juneau, AK","Juneau, AK Micro Area",M2,2,G3110,6998182120,1429472851,+58.3729099,-134.1784454
,28540,28540,"Ketchikan, AK","Ketchikan, AK Micro Area",M2,2,G3110,12583284815,4649397284,+55.4499378,-131.1066847
,15060,15060,"Brookings, OR","Brookings, OR Micro Area",M2,2,G3110,4215134990,934685387,+42.4664387,-124.2109292
,18300,18300,"Coos Bay, OR","Coos Bay, OR Micro Area",M2,2,G3110,4134073995,544388947,+43.1841928,-124.0925574
,18860,18860,"Crescent City, CA","Crescent City, CA Micro Area",M2,2,G3110,2606282680,578761025,+41.7499033,-123.9809983
440,18700,18700,"Corvallis, OR","Corvallis, OR Metro Area",M1,1,G3110,1750843967,6738492,+44.4938816,-123.4246641
,17340,17340,"Clearlake, CA","Clearlake, CA Micro Area",M2,2,G3110,3254288304,188912510,+39.0948019,-122.7467569
500,14740,14740,"Bremerton-Silverdale, WA","Bremerton-Silverdale, WA Metro Area",M1,1,G3110,1022895431,442827362,+47.6396874,-122.6496358
500,16500,16500,"Centralia, WA","Centralia, WA Micro Area",M2,2,G3110,6223223859,86636988,+46.5800714,-122.3774443
,13380,13380,"Bellingham, WA","Bellingham, WA Metro Area",M1,1,G3110,5456492712,1027129526,+48.8426531,-121.8364325
,28900,28900,"Klamath Falls, OR","Klamath Falls, OR Micro Area",M2,2,G3110,15387212504,503754829,+42.6837613,-121.6461682
,17020,17020,"Chico, CA","Chico, CA Metro Area",M1,1,G3110,4238422715,105325812,+39.6659588,-121.6019188
140,13460,13460,"Bend-Redmond, OR","Bend-Redmond, OR Metro Area",M1,1,G3110,7817045489,94746122,+43.9151181,-121.2255751
456,16180,16180,"Carson City, NV","Carson City, NV Metro Area",M1,1,G3110,374669606,32587484,+39.1530600,-119.7473792
,28420,28420,"Kennewick-Richland, WA","Kennewick-Richland, WA Metro Area",M1,1,G3110,7620989925,214519172,+46.3639140,-119.2540809
,12540,12540,"Bakersfield, CA","Bakersfield, CA Metro Area",M1,1,G3110,21061723516,79488735,+35.3466288,-118.7295064
,29260,29260,"La Grande, OR","La Grande, OR Micro Area",M2,2,G3110,5274790700,4995926,+45.3040809,-117.9991488
,30300,30300,"Lewiston, ID-WA","Lewiston, ID-WA Metro Area",M1,1,G3110,3844328323,32663369,+46.2516957,-116.9250166
518,17660,17660,"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",M1,1,G3110,3222281604,185181742,+47.6771129,-116.6949184
147,14260,14260,"Boise City, ID","Boise City, ID Metro Area",M1,1,G3110,30472933785,175397532,+43.0066485,-116.1419089
332,29820,29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas-Henderson-Paradise, NV Metro Area",M1,1,G3110,20438834319,438841388,+36.2142575,-115.0138120
,28060,28060,"Kalispell, MT","Kalispell, MT Micro Area",M2,2,G3110,13175882902,437082640,+48.3145749,-114.0545326
332,29420,29420,"Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",M1,1,G3110,34475714657,387347771,+35.7177050,-113.7496891
,15420,15420,"Burley, ID","Burley, ID Micro Area",M2,2,G3110,8604535339,53190903,+42.3691870,-113.6424402
,16260,16260,"Cedar City, UT","Cedar City, UT Micro Area",M2,2,G3110,8537573733,11390956,+37.9093044,-113.3067405
,15580,15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",M2,2,G3110,1859598425,1522160,+45.8959590,-112.6602218
292,26820,26820,"Idaho Falls, ID","Idaho Falls, ID Metro Area",M1,1,G3110,13457009784,126025981,+43.6205362,-112.4208422
292,13940,13940,"Blackfoot, ID","Blackfoot, ID Micro Area",M2,2,G3110,5423127704,68447504,+43.2163568,-112.3992058
,14580,14580,"Bozeman, MT","Bozeman, MT Micro Area",M2,2,G3110,6746197554,75237084,+45.5180536,-111.1639214
,27220,27220,"Jackson, WY-ID","Jackson, WY-ID Micro Area",M2,2,G3110,11513645748,573740071,+44.0486634,-110.4260712
,13740,13740,"Billings, MT","Billings, MT Metro Area",M1,1,G3110,15165554419,78148377,+45.7754535,-108.7278711
525,18780,18780,"Craig, CO","Craig, CO Micro Area",M2,2,G3110,12284800386,19803413,+40.6163576,-108.2110988
238,29740,29740,"Las Cruces, NM","Las Cruces, NM Metro Area",M1,1,G3110,9862379062,17584926,+32.3509119,-106.8321821
,16220,16220,"Casper, WY","Casper, WY Metro Area",M1,1,G3110,13831870242,91060478,+42.9736019,-106.7650699
,14720,14720,"Breckenridge, CO","Breckenridge, CO Micro Area",M2,2,G3110,1575579877,28287709,+39.6210227,-106.1375545
,29660,29660,"Laramie, WY","Laramie, WY Micro Area",M2,2,G3110,11070466383,89161368,+41.6655141,-105.7218826
444,15860,15860,"Cañon City, CO","Cañon City, CO Micro Area",M2,2,G3110,3970640129,2235368,+38.4551696,-105.4249583
216,14500,14500,"Boulder, CO","Boulder, CO Metro Area",M1,1,G3110,1881212055,36592000,+40.0949699,-105.3976911
106,29780,29780,"Las Vegas, NM","Las Vegas, NM Micro Area",M2,2,G3110,12213734849,51380262,+35.4768585,-104.8035189
,16940,16940,"Cheyenne, WY","Cheyenne, WY Metro Area",M1,1,G3110,6956499752,4269804,+41.2928302,-104.6603950
,17820,17820,"Colorado Springs, CO","Colorado Springs, CO Metro Area",M1,1,G3110,6951302281,12053395,+38.8454651,-104.6385633
,16100,16100,"Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,2,G3110,10815081659,56440148,+32.4578702,-104.3064789
188,17580,17580,"Clovis, NM","Clovis, NM Micro Area",M2,2,G3110,3638239993,8177773,+34.5729841,-103.3460546
352,30220,30220,"Levelland, TX","Levelland, TX Micro Area",M2,2,G3110,2352723913,446119,+33.6059320,-102.3433978
,29500,29500,"Lamesa, TX","Lamesa, TX Micro Area",M2,2,G3110,2331781557,4720730,+32.7419338,-101.9473224
,13700,13700,"Big Spring, TX","Big Spring, TX Micro Area",M2,2,G3110,4664591798,11087079,+32.0917721,-101.4676442
108,14420,14420,"Borger, TX","Borger, TX Micro Area",M2,2,G3110,2298404017,19511582,+35.8370470,-101.3627461
,13900,13900,"Bismarck, ND","Bismarck, ND Metro Area",M1,1,G3110,13922499393,252946938,+46.7265938,-100.9960964
,28500,28500,"Kerrville, TX","Kerrville, TX Micro Area",M2,2,G3110,2857583413,10247343,+30.0599530,-099.3533388
,29700,29700,"Laredo, TX","Laredo, TX Metro Area",M1,1,G3110,8706200257,36536159,+27.7607987,-099.3407518
,28260,28260,"Kearney, NE","Kearney, NE Micro Area",M2,2,G3110,3844421270,19189241,+40.7391446,-099.0315562
,27420,27420,"Jamestown, ND","Jamestown, ND Micro Area",M2,2,G3110,5754255232,197312589,+46.9722235,-098.9561228
,30020,30020,"Lawton, OK","Lawton, OK Metro Area",M1,1,G3110,4408014204,61426399,+34.5291104,-098.4309172
,26740,26740,"Hutchinson, KS","Hutchinson, KS Micro Area",M2,2,G3110,3251332271,43417478,+37.9481849,-098.0783463
,28660,28660,"Killeen-Temple, TX","Killeen-Temple, TX Metro Area",M1,1,G3110,7293536095,110014155,+31.2027301,-097.7896384
,13300,13300,"Beeville, TX","Beeville, TX Micro Area",M2,2,G3110,2279809514,246409,+28.4160769,-097.7425858
,12420,12420,"Austin-Round Rock, TX","Austin-Round Rock, TX Metro Area",M1,1,G3110,10933496832,151856267,+30.2395128,-097.6912697
,18100,18100,"Columbus, NE","Columbus, NE Micro Area",M2,2,G3110,1745758248,27319783,+41.5768655,-097.5134673
154,15180,15180,"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",M1,1,G3110,2307839892,998169935,+26.1029227,-097.4789584
204,18580,18580,"Corpus Christi, TX","Corpus Christi, TX Metro Area",M1,1,G3110,4620109987,1599382636,+27.8989315,-097.4012355
206,19100,19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX Metro Area",M1,1,G3110,24035191870,922063119,+32.8225581,-097.0251332
,15100,15100,"Brookings, SD","Brookings, SD Micro Area",M2,2,G3110,2051807225,32967600,+44.3766745,-096.7977971
358,27920,27920,"Junction City, KS","Junction City, KS Micro Area",M2,2,G3110,996162685,51451918,+39.0021560,-096.7680375
339,13100,13100,"Beatrice, NE","Beatrice, NE Micro Area",M2,2,G3110,2205274215,22014404,+40.2552337,-096.6834528
,17780,17780,"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",M1,1,G3110,5439680731,85824949,+30.7543917,-096.4885368
206,18620,18620,"Corsicana, TX","Corsicana, TX Micro Area",M2,2,G3110,2614935760,197625966,+32.0484480,-096.4769087
288,14780,14780,"Brenham, TX","Brenham, TX Micro Area",M2,2,G3110,1564237466,46089329,+30.2150752,-096.4102717
288,13060,13060,"Bay City, TX","Bay City, TX Micro Area",M2,2,G3110,2830586533,1345793612,+28.7747601,-096.0015316
538,12780,12780,"Bartlesville, OK","Bartlesville, OK Micro Area",M2,2,G3110,1076019506,22829398,+36.7043803,-095.9061545
206,11980,11980,"Athens, TX","Athens, TX Micro Area",M2,2,G3110,2262941927,193237889,+32.2116334,-095.8534183
,17700,17700,"Coffeyville, KS","Coffeyville, KS Micro Area",M2,2,G3110,1666728644,20601461,+37.1895369,-095.7424028
288,26660,26660,"Huntsville, TX","Huntsville, TX Micro Area",M2,2,G3110,3827524076,97529546,+30.9098443,-095.3692898
312,29940,29940,"Lawrence, KS","Lawrence, KS Metro Area",M1,1,G3110,1180720703,48581683,+38.8964154,-095.2909464
540,27380,27380,"Jacksonville, TX","Jacksonville, TX Micro Area",M2,2,G3110,2727190094,23873001,+31.8438717,-095.1563454
,13420,13420,"Bemidji, MN","Bemidji, MN Micro Area",M2,2,G3110,6487143193,1426179537,+47.8795077,-095.0050500
312,28140,28140,"Kansas City, MO-KS","Kansas City, MO-KS Metro Area",M1,1,G3110,18792678289,304085198,+38.9318494,-094.4438241
309,27900,27900,"Joplin, MO","Joplin, MO Metro Area",M1,1,G3110,3271758238,11950922,+37.0555457,-094.3397364
378,26780,26780,"Hutchinson, MN","Hutchinson, MN Micro Area",M2,2,G3110,1272903790,36406719,+44.8216437,-094.2723203
,14660,14660,"Brainerd, MN","Brainerd, MN Micro Area",M2,2,G3110,7821654964,1426123766,+46.7763050,-094.2257567
,13140,13140,"Beaumont-Port Arthur, TX","Beaumont-Port Arthur, TX Metro Area",M1,1,G3110,7858904931,764353319,+30.3478326,-094.1203707
218,14340,14340,"Boone, IA","Boone, IA Micro Area",M2,2,G3110,1480356901,5364808,+42.0386010,-093.9383625
,29340,29340,"Lake Charles, LA","Lake Charles, LA Metro Area",M1,1,G3110,6082764224,1767344271,+29.9787547,-093.2532434
520,14700,14700,"Branson, MO","Branson, MO Micro Area",M2,2,G3110,2839860330,170786575,+36.6950081,-093.2235611
462,12380,12380,"Austin, MN","Austin, MN Micro Area",M2,2,G3110,1842332263,617229,+43.6662486,-092.7595136
,30060,30060,"Lebanon, MO","Lebanon, MO Micro Area",M2,2,G3110,1980627561,8515352,+37.6596879,-092.5948405
,28860,28860,"Kirksville, MO","Kirksville, MO Micro Area",M2,2,G3110,2265278394,7684583,+40.2844889,-092.5651239
190,17860,17860,"Columbia, MO","Columbia, MO Metro Area",M1,1,G3110,1775513856,14289182,+38.9898614,-092.3102022
,27620,27620,"Jefferson City, MO","Jefferson City, MO Metro Area",M1,1,G3110,5821488631,80070671,+38.6371207,-092.0892275
318,29180,29180,"Lafayette, LA","Lafayette, LA Metro Area",M1,1,G3110,8828910403,2348844612,+29.9577733,-092.0493498
384,12820,12820,"Bastrop, LA","Bastrop, LA Micro Area",M2,2,G3110,2058870191,28878805,+32.8200082,-091.8003988
168,26980,26980,"Iowa City, IA","Iowa City, IA Metro Area",M1,1,G3110,3063678109,28948927,+41.5178058,-091.6479303
168,16300,16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area",M1,1,G3110,5202686443,29083693,+42.0856026,-091.6304799
,12900,12900,"Batesville, AR","Batesville, AR Micro Area",M2,2,G3110,1978630975,19594198,+35.7374992,-091.5599423
,29100,29100,"La Crosse-Onalaska, WI-MN","La Crosse-Onalaska, WI-MN Metro Area",M1,1,G3110,2599849332,116616524,+43.7832461,-091.3187430
,12940,12940,"Baton Rouge, LA","Baton Rouge, LA Metro Area",M1,1,G3110,10429567733,456494780,+30.5708895,-091.1345330
,15460,15460,"Burlington, IA-IL","Burlington, IA-IL Micro Area",M2,2,G3110,2058988476,77674750,+40.8797004,-091.0487617
185,17380,17380,"Cleveland, MS","Cleveland, MS Micro Area",M2,2,G3110,2270314787,75742137,+33.7991391,-090.8841199
308,27860,27860,"Jonesboro, AR","Jonesboro, AR Metro Area",M1,1,G3110,3795916419,27688969,+35.6969701,-090.6501730
,17260,17260,"Clarksdale, MS","Clarksdale, MS Micro Area",M2,2,G3110,1430818390,79539460,+34.2286699,-090.6031650
209,17540,17540,"Clinton, IA","Clinton, IA Micro Area",M2,2,G3110,1799830897,39514681,+41.8980732,-090.5342431
209,19340,19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL Metro Area",M1,1,G3110,5878613363,114201813,+41.3916799,-090.4600760
298,15020,15020,"Brookhaven, MS","Brookhaven, MS Micro Area",M2,2,G3110,1518059682,5305564,+31.5352155,-090.4535663
522,27300,27300,"Jacksonville, IL","Jacksonville, IL Micro Area",M2,2,G3110,2123056101,13877698,+39.6939496,-090.2850474
298,27140,27140,"Jackson, MS","Jackson, MS Metro Area",M1,1,G3110,12040471900,208508037,+32.3160014,-090.2208402
426,15900,15900,"Canton, IL","Canton, IL Micro Area",M2,2,G3110,2241880791,43973316,+40.4652401,-090.2022689
,28380,28380,"Kennett, MO","Kennett, MO Micro Area",M2,2,G3110,1401369250,15831141,+36.1530246,-090.0622538
,14180,14180,"Blytheville, AR","Blytheville, AR Micro Area",M2,2,G3110,2332480064,49826361,+35.7669426,-090.0522086
406,14220,14220,"Bogalusa, LA","Bogalusa, LA Micro Area",M2,2,G3110,1734071719,16460917,+30.8521435,-090.0462534
357,12660,12660,"Baraboo, WI","Baraboo, WI Micro Area",M2,2,G3110,2152007753,45296336,+43.4279976,-089.9433290
164,16020,16020,"Cape Girardeau, MO-IL","Cape Girardeau, MO-IL Metro Area",M1,1,G3110,3708762131,72939838,+37.3259361,-089.7626388
,16060,16060,"Carbondale-Marion, IL","Carbondale-Marion, IL Metro Area",M1,1,G3110,2600974322,110046661,+37.7573308,-089.1931810
,29860,29860,"Laurel, MS","Laurel, MS Micro Area",M2,2,G3110,3551003007,15858394,+31.8254632,-089.1480536
357,27500,27500,"Janesville-Beloit, WI","Janesville-Beloit, WI Metro Area",M1,1,G3110,1859887390,20681629,+42.6698802,-089.0752844
,19500,19500,"Decatur, IL","Decatur, IL Metro Area",M1,1,G3110,1503973502,13409564,+39.8602372,-088.9615288
476,16460,16460,"Centralia, IL","Centralia, IL Micro Area",M2,2,G3110,1482442356,9487928,+38.6481057,-088.9204885
145,14010,14010,"Bloomington, IL","Bloomington, IL Metro Area",M1,1,G3110,4094504732,27082489,+40.4055934,-088.8613074
,27180,27180,"Jackson, TN","Jackson, TN Metro Area",M1,1,G3110,2870688476,5035253,+35.6107890,-088.8543926
376,13180,13180,"Beaver Dam, WI","Beaver Dam, WI Micro Area",M2,2,G3110,2267985235,81403926,+43.4227057,-088.7043791
,18420,18420,"Corinth, MS","Corinth, MS Micro Area",M2,2,G3110,1036100595,3417891,+34.8865689,-088.5811091
,18060,18060,"Columbus, MS","Columbus, MS Micro Area",M2,2,G3110,1309077217,28560500,+33.4714237,-088.4397227
,16580,16580,"Champaign-Urbana, IL","Champaign-Urbana, IL Metro Area",M1,1,G3110,4975458579,7928464,+40.2344885,-088.2986226
,16660,16660,"Charleston-Mattoon, IL","Charleston-Mattoon, IL Micro Area",M2,2,G3110,2212662304,7163106,+39.4231628,-088.2422121
,27020,27020,"Iron Mountain, MI-WI","Iron Mountain, MI-WI Micro Area",M2,2,G3110,3236248545,64644693,+45.9476923,-088.0809309
176,28100,28100,"Kankakee, IL","Kankakee, IL Metro Area",M1,1,G3110,1752310524,12413735,+41.1395105,-087.8611165
176,16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",M1,1,G3110,18640180253,6168195319,+41.8235214,-087.8282967
380,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",M1,1,G3110,4117584013,1133129224,+30.6592183,-087.7460666
,19180,19180,"Danville, IL","Danville, IL Metro Area",M1,1,G3110,2326763526,7534491,+40.1867542,-087.7267779
,17300,17300,"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",M1,1,G3110,4398075054,132335357,+36.7492073,-087.5582833
400,29980,29980,"Lawrenceburg, TN","Lawrenceburg, TN Micro Area",M2,2,G3110,1598356717,2228109,+35.2204764,-087.3965460
290,19460,19460,"Decatur, AL","Decatur, AL Metro Area",M1,1,G3110,3289381161,119693420,+34.4893614,-087.0971469
,27540,27540,"Jasper, IN","Jasper, IN Micro Area",M2,2,G3110,1972301902,38637392,+38.3841559,-087.0359535
320,29200,29200,"Lafayette-West Lafayette, IN","Lafayette-West Lafayette, IN Metro Area",M1,1,G3110,3311166848,16373698,+40.5147241,-086.9304622
294,18820,18820,"Crawfordsville, IN","Crawfordsville, IN Micro Area",M2,2,G3110,1306954206,2144021,+40.0402962,-086.8927145
142,18980,18980,"Cullman, AL","Cullman, AL Micro Area",M2,2,G3110,1903376556,52118974,+34.1319229,-086.8692666
142,13820,13820,"Birmingham-Hoover, AL","Birmingham-Hoover, AL Metro Area",M1,1,G3110,13675107149,232538326,+33.4623718,-086.8143378
400,30280,30280,"Lewisburg, TN","Lewisburg, TN Micro Area",M2,2,G3110,972442313,1801922,+35.4683866,-086.7658862
290,26620,26620,"Huntsville, AL","Huntsville, AL Metro Area",M1,1,G3110,3526349956,151144361,+34.7832617,-086.7348706
144,14020,14020,"Bloomington, IN","Bloomington, IN Metro Area",M1,1,G3110,2019733549,50045972,+39.2417362,-086.6717544
144,13260,13260,"Bedford, IN","Bedford, IN Micro Area",M2,2,G3110,1163367041,7122898,+38.8398148,-086.4878198
150,14540,14540,"Bowling Green, KY","Bowling Green, KY Metro Area",M1,1,G3110,4182605024,62139750,+37.0468214,-086.3970677
294,26900,26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis-Carmel-Anderson, IN Metro Area",M1,1,G3110,11153808785,88567120,+39.7449323,-086.2045408
316,29020,29020,"Kokomo, IN","Kokomo, IN Metro Area",M1,1,G3110,758858971,2394185,+40.4835368,-086.1141178
310,28020,28020,"Kalamazoo-Portage, MI","Kalamazoo-Portage, MI Metro Area",M1,1,G3110,3030253787,1295530358,+42.2688708,-086.0373725
,18260,18260,"Cookeville, TN","Cookeville, TN Micro Area",M2,2,G3110,2960919890,35497828,+36.2772512,-085.4685013
350,12680,12680,"Bardstown, KY","Bardstown, KY Micro Area",M2,2,G3110,1081354529,16997328,+37.8031876,-085.4659548
258,28340,28340,"Kendallville, IN","Kendallville, IN Micro Area",M2,2,G3110,1064079612,17066449,+41.4046795,-085.4172706
174,16860,16860,"Chattanooga, TN-GA","Chattanooga, TN-GA Metro Area",M1,1,G3110,5410466556,126498051,+35.0493612,-085.3611582
194,12220,12220,"Auburn-Opelika, AL","Auburn-Opelika, AL Metro Area",M1,1,G3110,1573552324,21488937,+32.6040644,-085.3530477
,15620,15620,"Cadillac, MI","Cadillac, MI Micro Area",M2,2,G3110,2925987056,50674247,+44.3287385,-085.3264287
,15820,15820,"Campbellsville, KY","Campbellsville, KY Micro Area",M2,2,G3110,689791804,27162481,+37.3661840,-085.3278364
266,13660,13660,"Big Rapids, MI","Big Rapids, MI Micro Area",M2,2,G3110,1437626843,41759538,+43.6352949,-085.3327509
458,18220,18220,"Connersville, IN","Connersville, IN Micro Area",M2,2,G3110,556901540,366408,+39.6396552,-085.1850315
266,26960,26960,"Ionia, MI","Ionia, MI Micro Area",M2,2,G3110,1479671935,22641047,+42.9446503,-085.0737660
,17740,17740,"Coldwater, MI","Coldwater, MI Micro Area",M2,2,G3110,1311513993,34440013,+41.9184551,-085.0668852
122,29300,29300,"LaGrange, GA","LaGrange, GA Micro Area",M2,2,G3110,1072232618,82803338,+33.0344820,-085.0283600
310,12980,12980,"Battle Creek, MI","Battle Creek, MI Metro Area",M1,1,G3110,1829249871,31275675,+42.2429896,-085.0123853
258,12140,12140,"Auburn, IN","Auburn, IN Micro Area",M2,2,G3110,939732067,2657420,+41.4011894,-085.0001854
